"","ID_SITE","DATE","HEURE","nomSite*","gpsLong*","gpsLat*","TEMPERATURE","FLUORESCENCE","PAR","SALINITE","PROFONDEUR"
"1163","10","2021-01-05","07:59:26","Sola","3.145","42.4883","11.8426",0.746,NA,"37.7020","17.00"
"1164","10","2021-01-05","07:59:28","Sola","3.145","42.4883","11.8429",0.7547,NA,"37.7043","18.00"
"1165","10","2021-01-05","07:59:29","Sola","3.145","42.4883","11.8441",0.7697,NA,"37.7043","19.00"
"1166","10","2021-01-05","07:59:31","Sola","3.145","42.4883","11.8426",0.7564,NA,"37.7060","20.00"
"1167","10","2021-01-05","07:59:33","Sola","3.145","42.4883","11.8404",0.7699,NA,"37.7053","21.00"
"1168","10","2021-01-05","07:59:34","Sola","3.145","42.4883","11.8398",0.7835,NA,"37.7070","22.00"
"1169","10","2021-01-05","07:59:36","Sola","3.145","42.4883","11.8401",0.7889,NA,"37.7067","23.00"
"1170","10","2021-01-05","07:59:38","Sola","3.145","42.4883","11.8412",0.8064,NA,"37.7077","24.00"
"1171","10","2021-01-05","07:59:39","Sola","3.145","42.4883","11.8418",0.7432,NA,"37.7079","25.00"
"1172","10","2021-01-19","07:58:09","Sola","3.145","42.4883","15.3498",0.5112,NA,"36.6536","1.00"
"1173","10","2021-01-19","07:58:12","Sola","3.145","42.4883","15.3865",0.5646,NA,"37.6894","2.00"
"1174","10","2021-01-19","07:58:14","Sola","3.145","42.4883","15.3962",0.574,NA,"37.6255","3.00"
"1175","10","2021-01-19","07:58:17","Sola","3.145","42.4883","15.4000",0.5786,NA,"37.6523","4.00"
"1176","10","2021-01-19","07:58:19","Sola","3.145","42.4883","15.3824",0.5734,NA,"37.6553","5.00"
"1177","10","2021-01-19","07:58:22","Sola","3.145","42.4883","15.3907",0.5818,NA,"37.6614","6.00"
"1178","10","2021-01-19","07:58:24","Sola","3.145","42.4883","15.4011",0.578,NA,"37.6581","7.00"
"1179","10","2021-01-19","07:58:26","Sola","3.145","42.4883","15.4298",0.5873,NA,"37.6584","8.00"
"1180","10","2021-01-19","07:58:28","Sola","3.145","42.4883","15.4360",0.5722,NA,"37.6567","9.00"
"1181","10","2021-01-19","07:58:31","Sola","3.145","42.4883","15.4318",0.543,NA,"37.6608","10.00"
"1182","10","2021-01-19","07:58:33","Sola","3.145","42.4883","15.4464",0.585,NA,"37.6653","11.00"
"1183","10","2021-01-19","07:58:36","Sola","3.145","42.4883","15.4460",0.5876,NA,"37.6616","12.00"
"1184","10","2021-01-19","07:58:38","Sola","3.145","42.4883","15.4500",0.5714,NA,"37.6718","13.00"
"1185","10","2021-01-19","07:58:40","Sola","3.145","42.4883","15.4496",0.5693,NA,"37.6731","14.00"
"1186","10","2021-01-19","07:58:43","Sola","3.145","42.4883","15.4557",0.5805,NA,"37.6748","15.00"
"1187","10","2021-01-19","07:58:45","Sola","3.145","42.4883","15.4520",0.571,NA,"37.6743","16.00"
"1188","10","2021-01-19","07:58:47","Sola","3.145","42.4883","15.4542",0.5761,NA,"37.6771","17.00"
"1189","10","2021-01-19","07:58:50","Sola","3.145","42.4883","15.4572",0.5725,NA,"37.6761","18.00"
"1190","10","2021-01-19","07:58:53","Sola","3.145","42.4883","15.4605",0.5773,NA,"37.6752","19.00"
"1191","10","2021-01-19","07:58:55","Sola","3.145","42.4883","15.4557",0.5574,NA,"37.6753","20.00"
"1192","10","2021-01-19","07:58:58","Sola","3.145","42.4883","15.4577",0.583,NA,"37.6812","21.00"
"1193","10","2021-01-19","07:59:01","Sola","3.145","42.4883","15.4617",0.5892,NA,"37.6822","22.00"
"1194","10","2021-01-19","07:59:03","Sola","3.145","42.4883","15.4721",0.5719,NA,"37.6871","23.00"
"1195","10","2021-01-19","07:59:06","Sola","3.145","42.4883","15.4882",0.554,NA,"37.6954","24.00"
"1196","10","2021-01-19","07:59:08","Sola","3.145","42.4883","15.5215",0.528,NA,"37.7165","25.00"
"1197","10","2021-02-02","12:00:24","Sola","3.145","42.4883","11.8504",0.3268,NA,"34.8708","3.00"
"1198","10","2021-02-02","07:56:15","Sola","3.145","42.4883","12.9510",0.3757,NA,"38.1093","4.00"
"1199","10","2021-02-02","07:56:18","Sola","3.145","42.4883","12.9530",0.3842,NA,"38.1128","5.00"
"1200","10","2021-02-02","07:56:21","Sola","3.145","42.4883","12.9518",0.3566,NA,"38.1402","6.00"
"1201","10","2021-02-02","07:56:23","Sola","3.145","42.4883","12.9521",0.3709,NA,"38.1585","7.00"
"1202","10","2021-02-02","07:56:26","Sola","3.145","42.4883","12.9554",0.3602,NA,"38.1589","8.00"
"1203","10","2021-02-02","07:56:28","Sola","3.145","42.4883","12.9578",0.3759,NA,"38.1586","9.00"
"1204","10","2021-02-02","07:56:31","Sola","3.145","42.4883","12.9621",0.338,NA,"38.1584","10.00"
"1205","10","2021-02-02","07:56:33","Sola","3.145","42.4883","12.9628",0.3384,NA,"38.1582","11.00"
"1206","10","2021-02-02","07:56:36","Sola","3.145","42.4883","12.9619",0.3357,NA,"38.1577","12.00"
"1207","10","2021-02-02","07:56:38","Sola","3.145","42.4883","12.9613",0.3142,NA,"38.1574","13.00"
"1208","10","2021-02-02","07:56:40","Sola","3.145","42.4883","12.9600",0.3209,NA,"38.1572","14.00"
"1209","10","2021-02-02","07:56:43","Sola","3.145","42.4883","12.9559",0.3151,NA,"38.1565","15.00"
"1210","10","2021-02-02","07:56:45","Sola","3.145","42.4883","12.9481",0.3161,NA,"38.1554","16.00"
"1211","10","2021-02-02","07:56:47","Sola","3.145","42.4883","12.9495",0.3051,NA,"38.1559","17.00"
"1212","10","2021-02-02","07:56:49","Sola","3.145","42.4883","12.9519",0.3235,NA,"38.1563","18.00"
"1213","10","2021-02-02","07:56:52","Sola","3.145","42.4883","12.9498",0.3218,NA,"38.1559","19.00"
"1214","10","2021-02-02","07:56:54","Sola","3.145","42.4883","12.9482",0.311,NA,"38.1559","20.00"
"1215","10","2021-02-02","07:56:56","Sola","3.145","42.4883","12.9296",0.3043,NA,"38.1532","21.00"
"1216","10","2021-02-02","07:56:59","Sola","3.145","42.4883","12.8898",0.2843,NA,"38.1477","22.00"
"1217","10","2021-02-02","07:57:01","Sola","3.145","42.4883","12.8807",0.2866,NA,"38.1479","23.00"
"1218","10","2021-02-02","07:57:03","Sola","3.145","42.4883","12.8851",0.3029,NA,"38.1488","24.00"
"1219","10","2021-02-02","07:57:05","Sola","3.145","42.4883","12.8759",0.3306,NA,"38.1471","25.00"
"1220","10","2021-02-09","07:30:51","Sola","3.145","42.4883","11.6678",0.566,NA,"36.7173","1.00"
"1221","10","2021-02-09","07:30:53","Sola","3.145","42.4883","11.6749",0.5889,NA,"37.5277","2.00"
"1222","10","2021-02-09","07:30:55","Sola","3.145","42.4883","11.6731",0.6112,NA,"37.5583","3.00"
"1223","10","2021-02-09","07:30:56","Sola","3.145","42.4883","11.6781",0.6017,NA,"37.5603","4.00"
"1224","10","2021-02-09","07:30:58","Sola","3.145","42.4883","11.6784",0.5925,NA,"37.5600","5.00"
"1225","10","2021-02-09","07:31:00","Sola","3.145","42.4883","11.6809",0.5953,NA,"37.5640","6.00"
"1226","10","2021-02-09","07:31:02","Sola","3.145","42.4883","11.6812",0.6032,NA,"37.5662","7.00"
"1227","10","2021-02-09","07:31:04","Sola","3.145","42.4883","11.6885",0.6178,NA,"37.5672","8.00"
"1228","10","2021-02-09","07:31:05","Sola","3.145","42.4883","11.7330",0.6215,NA,"37.5883","9.00"
"1229","10","2021-02-09","07:31:07","Sola","3.145","42.4883","11.8340",0.588,NA,"37.6589","10.00"
"1230","10","2021-02-09","07:31:09","Sola","3.145","42.4883","11.8692",0.5727,NA,"37.6761","11.00"
"1231","10","2021-02-09","07:31:11","Sola","3.145","42.4883","11.8765",0.5549,NA,"37.6919","12.00"
"1232","10","2021-02-09","07:31:13","Sola","3.145","42.4883","11.8785",0.5521,NA,"37.6930","13.00"
"1233","10","2021-02-09","07:31:14","Sola","3.145","42.4883","11.8796",0.5598,NA,"37.6993","14.00"
"1234","10","2021-02-09","07:31:16","Sola","3.145","42.4883","11.8812",0.5894,NA,"37.7033","15.00"
"1235","10","2021-02-09","07:31:18","Sola","3.145","42.4883","11.8826",0.5713,NA,"37.7104","16.00"
"1236","10","2021-02-09","07:31:20","Sola","3.145","42.4883","11.8893",0.5447,NA,"37.7249","17.00"
"1237","10","2021-02-09","07:31:21","Sola","3.145","42.4883","11.9144",0.6095,NA,"37.7325","18.00"
"1238","10","2021-02-09","07:31:23","Sola","3.145","42.4883","11.9315",0.541,NA,"37.7673","19.00"
"1239","10","2021-02-09","07:31:25","Sola","3.145","42.4883","11.9364",0.5232,NA,"37.7934","20.00"
"1240","10","2021-02-09","07:31:27","Sola","3.145","42.4883","11.9308",0.5186,NA,"37.8013","21.00"
"1241","10","2021-02-09","07:31:29","Sola","3.145","42.4883","11.9225",0.5573,NA,"37.8020","22.00"
"1242","10","2021-02-09","07:31:30","Sola","3.145","42.4883","11.9141",0.5526,NA,"37.8126","23.00"
"1243","10","2021-02-09","07:31:32","Sola","3.145","42.4883","11.9115",0.5306,NA,"37.8155","24.00"
"1244","10","2021-02-16","07:51:52","Sola","3.145","42.4883","12.0372",0.2531,NA,"35.7247","1.00"
"1245","10","2021-02-16","07:51:54","Sola","3.145","42.4883","12.1022",0.3622,NA,"37.7841","2.00"
"1246","10","2021-02-16","07:51:56","Sola","3.145","42.4883","12.0986",0.3776,NA,"37.8452","3.00"
"1247","10","2021-02-16","07:51:57","Sola","3.145","42.4883","12.1438",0.3846,NA,"37.8360","4.00"
"1248","10","2021-02-16","07:51:59","Sola","3.145","42.4883","12.1545",0.4074,NA,"37.8287","5.00"
"1249","10","2021-02-16","07:52:01","Sola","3.145","42.4883","12.1604",0.4478,NA,"37.8200","6.00"
"1250","10","2021-02-16","07:52:03","Sola","3.145","42.4883","12.2008",0.5788,NA,"37.8235","7.00"
"1251","10","2021-02-16","07:52:04","Sola","3.145","42.4883","12.3743",0.4597,NA,"37.8671","8.00"
"1252","10","2021-02-16","07:52:06","Sola","3.145","42.4883","12.5132",0.3868,NA,"37.8342","9.00"
"1253","10","2021-02-16","07:52:08","Sola","3.145","42.4883","12.7086",0.3826,NA,"37.9759","10.00"
"1254","10","2021-02-16","07:52:10","Sola","3.145","42.4883","12.7555",0.3658,NA,"37.9742","11.00"
"1255","10","2021-02-16","07:52:12","Sola","3.145","42.4883","12.7837",0.3763,NA,"38.0288","12.00"
"1256","10","2021-02-16","07:52:14","Sola","3.145","42.4883","12.7768",0.3708,NA,"38.0200","13.00"
"1257","10","2021-02-16","07:52:15","Sola","3.145","42.4883","12.7761",0.3982,NA,"38.0434","14.00"
"1258","10","2021-02-16","07:52:17","Sola","3.145","42.4883","12.7624",0.343,NA,"38.0239","15.00"
"1259","10","2021-02-16","07:52:19","Sola","3.145","42.4883","12.7359",0.3276,NA,"38.0216","16.00"
"1260","10","2021-02-16","07:52:21","Sola","3.145","42.4883","12.7083",0.3265,NA,"38.0290","17.00"
"1261","10","2021-02-16","07:52:22","Sola","3.145","42.4883","12.6694",0.3369,NA,"38.0238","18.00"
"1262","10","2021-02-16","07:52:24","Sola","3.145","42.4883","12.6237",0.3244,NA,"38.0179","19.00"
"1263","10","2021-02-16","07:52:26","Sola","3.145","42.4883","12.5693",0.3284,NA,"38.0106","20.00"
"1264","10","2021-02-16","07:52:28","Sola","3.145","42.4883","12.5305",0.3431,NA,"38.0030","21.00"
"1265","10","2021-02-16","07:52:30","Sola","3.145","42.4883","12.4867",0.3991,NA,"37.9940","22.00"
"1266","10","2021-02-16","07:52:32","Sola","3.145","42.4883","12.4531",0.3649,NA,"37.9842","23.00"
"1267","10","2021-02-16","07:52:33","Sola","3.145","42.4883","12.4281",0.3801,NA,"37.9766","24.00"
"1268","10","2021-02-16","07:52:35","Sola","3.145","42.4883","12.4030",0.3934,NA,"37.9723","25.00"
"1269","10","2021-02-16","07:52:37","Sola","3.145","42.4883","12.3829",0.4099,NA,"37.9701","26.00"
"1270","10","2021-02-23","07:41:42","Sola","3.145","42.4883","11.6174",5.4867,NA,"34.7465","1.00"
"1271","10","2021-02-23","07:41:44","Sola","3.145","42.4883","11.6154",0.7077,NA,"35.9072","2.00"
"1272","10","2021-02-23","07:41:46","Sola","3.145","42.4883","11.6134",0.5243,NA,"35.9872","3.00"
"1273","10","2021-02-23","07:41:47","Sola","3.145","42.4883","11.6219",0.5289,NA,"36.0029","4.00"
"1274","10","2021-02-23","07:41:49","Sola","3.145","42.4883","11.6263",0.5203,NA,"36.0602","5.00"
"1275","10","2021-02-23","07:41:51","Sola","3.145","42.4883","11.6328",0.517,NA,"36.0695","6.00"
"1276","10","2021-02-23","07:41:53","Sola","3.145","42.4883","11.6311",0.5161,NA,"36.0935","7.00"
"1277","10","2021-02-23","07:41:55","Sola","3.145","42.4883","11.6340",0.5224,NA,"36.1102","8.00"
"1278","10","2021-02-23","07:41:57","Sola","3.145","42.4883","11.6285",0.5349,NA,"36.1209","9.00"
"1279","10","2021-02-23","07:41:59","Sola","3.145","42.4883","11.6260",0.5283,NA,"36.1270","10.00"
"1280","10","2021-02-23","07:42:00","Sola","3.145","42.4883","11.6260",0.5158,NA,"36.1313","11.00"
"1281","10","2021-02-23","07:42:03","Sola","3.145","42.4883","11.6260",0.5155,NA,"36.1392","12.00"
"1282","10","2021-02-23","07:42:05","Sola","3.145","42.4883","11.6235",0.5109,NA,"36.1507","13.00"
"1283","10","2021-02-23","07:42:06","Sola","3.145","42.4883","11.6405",0.5076,NA,"36.3008","14.00"
"1284","10","2021-02-23","07:42:08","Sola","3.145","42.4883","11.6826",0.4723,NA,"36.6261","15.00"
"1285","10","2021-02-23","07:42:10","Sola","3.145","42.4883","11.7216",0.4605,NA,"37.0406","16.00"
"1286","10","2021-02-23","07:42:12","Sola","3.145","42.4883","11.7248",0.4538,NA,"37.1051","17.00"
"1287","10","2021-02-23","07:42:13","Sola","3.145","42.4883","11.7274",0.452,NA,"37.1393","18.00"
"1288","10","2021-02-23","07:42:16","Sola","3.145","42.4883","11.7297",0.4457,NA,"37.1694","19.00"
"1289","10","2021-02-23","07:42:17","Sola","3.145","42.4883","11.7319",0.4609,NA,"37.2003","20.00"
"1290","10","2021-02-23","07:42:19","Sola","3.145","42.4883","11.7311",0.4648,NA,"37.2054","21.00"
"1291","10","2021-02-23","07:42:21","Sola","3.145","42.4883","11.7299",0.4619,NA,"37.2070","22.00"
"1292","10","2021-03-02","07:40:36","Sola","3.145","42.4883","12.2917",0.8695,NA,"32.7525","1.00"
"1293","10","2021-03-02","07:40:38","Sola","3.145","42.4883","12.3010",1.1103,NA,"35.2126","2.00"
"1294","10","2021-03-02","07:40:40","Sola","3.145","42.4883","12.3272",1.1935,NA,"35.3868","3.00"
"1295","10","2021-03-02","07:40:42","Sola","3.145","42.4883","12.3433",1.4133,NA,"35.4851","4.00"
"1296","10","2021-03-02","07:40:43","Sola","3.145","42.4883","12.3525",1.4919,NA,"35.5437","5.00"
"1297","10","2021-03-02","07:40:45","Sola","3.145","42.4883","12.3574",1.451,NA,"35.6338","6.00"
"1298","10","2021-03-02","07:40:47","Sola","3.145","42.4883","12.3597",1.3793,NA,"35.6755","7.00"
"1299","10","2021-03-02","07:40:49","Sola","3.145","42.4883","12.3565",1.4063,NA,"35.7301","8.00"
"1300","10","2021-03-02","07:40:50","Sola","3.145","42.4883","12.3655",1.4459,NA,"35.7855","9.00"
"1301","10","2021-03-02","07:40:52","Sola","3.145","42.4883","12.3306",1.3381,NA,"35.8621","10.00"
"1302","10","2021-03-02","07:40:54","Sola","3.145","42.4883","12.3044",1.2695,NA,"35.9512","11.00"
"1303","10","2021-03-02","07:40:56","Sola","3.145","42.4883","12.2902",1.1865,NA,"36.0139","12.00"
"1304","10","2021-03-02","07:40:58","Sola","3.145","42.4883","12.2351",1.1224,NA,"36.1976","13.00"
"1305","10","2021-03-02","07:40:59","Sola","3.145","42.4883","12.2022",1.0051,NA,"36.3332","14.00"
"1306","10","2021-03-02","07:41:01","Sola","3.145","42.4883","12.1817",0.9437,NA,"36.4851","15.00"
"1307","10","2021-03-02","07:41:03","Sola","3.145","42.4883","12.1517",0.7864,NA,"36.6652","16.00"
"1308","10","2021-03-02","07:41:05","Sola","3.145","42.4883","12.1328",0.6748,NA,"36.7596","17.00"
"1309","10","2021-03-02","07:41:07","Sola","3.145","42.4883","12.0648",0.6191,NA,"36.8323","18.00"
"1310","10","2021-03-02","07:41:08","Sola","3.145","42.4883","11.9990",0.5626,NA,"36.9308","19.00"
"1311","10","2021-03-02","07:41:10","Sola","3.145","42.4883","11.9898",0.526,NA,"36.9760","20.00"
"1312","10","2021-03-02","07:41:12","Sola","3.145","42.4883","11.9813",0.5013,NA,"37.0324","21.00"
"1313","10","2021-03-02","07:41:14","Sola","3.145","42.4883","11.9782",0.4778,NA,"37.0647","22.00"
"1314","10","2021-03-09","07:46:14","Sola","3.145","42.4883","12.4201",0.4912,NA,"34.9682","1.00"
"1315","10","2021-03-09","07:46:17","Sola","3.145","42.4883","12.4235",0.5128,NA,"35.3355","2.00"
"1316","10","2021-03-09","07:46:19","Sola","3.145","42.4883","12.4253",0.5159,NA,"35.3334","3.00"
"1317","10","2021-03-09","07:46:21","Sola","3.145","42.4883","12.4280",0.5687,NA,"35.3412","4.00"
"1318","10","2021-03-09","07:46:23","Sola","3.145","42.4883","12.4350",0.6274,NA,"35.3453","5.00"
"1319","10","2021-03-09","07:46:25","Sola","3.145","42.4883","12.4517",0.711,NA,"35.3590","6.00"
"1320","10","2021-03-09","07:46:27","Sola","3.145","42.4883","12.4599",0.7817,NA,"35.3674","7.00"
"1321","10","2021-03-09","07:46:28","Sola","3.145","42.4883","12.4780",0.8162,NA,"35.4125","8.00"
"1322","10","2021-03-09","07:46:30","Sola","3.145","42.4883","12.4837",0.8418,NA,"35.4290","9.00"
"1323","10","2021-03-09","07:46:32","Sola","3.145","42.4883","12.4853",0.8609,NA,"35.4439","10.00"
"1324","10","2021-03-09","07:46:34","Sola","3.145","42.4883","12.4850",0.8529,NA,"35.4527","11.00"
"1325","10","2021-03-09","07:46:36","Sola","3.145","42.4883","12.4865",0.8551,NA,"35.4622","12.00"
"1326","10","2021-03-09","07:46:37","Sola","3.145","42.4883","12.4869",0.8631,NA,"35.4728","13.00"
"1327","10","2021-03-09","07:46:39","Sola","3.145","42.4883","12.4874",0.8549,NA,"35.4901","14.00"
"1328","10","2021-03-09","07:46:41","Sola","3.145","42.4883","12.4878",0.8599,NA,"35.5023","15.00"
"1329","10","2021-03-09","07:46:43","Sola","3.145","42.4883","12.4879",0.8728,NA,"35.5164","16.00"
"1330","10","2021-03-09","07:46:45","Sola","3.145","42.4883","12.4888",0.8711,NA,"35.5293","17.00"
"1331","10","2021-03-09","07:46:47","Sola","3.145","42.4883","12.4910",0.8651,NA,"35.5407","18.00"
"1332","10","2021-03-09","07:46:49","Sola","3.145","42.4883","12.4947",0.8783,NA,"35.5512","19.00"
"1333","10","2021-03-09","07:46:52","Sola","3.145","42.4883","12.4986",0.8806,NA,"35.5796","20.00"
"1334","10","2021-03-09","07:46:54","Sola","3.145","42.4883","12.5013",0.8917,NA,"35.6188","21.00"
"1335","10","2021-03-09","07:46:57","Sola","3.145","42.4883","12.5024",0.8915,NA,"35.6738","22.00"
"1336","10","2021-03-09","07:46:59","Sola","3.145","42.4883","12.5024",0.8932,NA,"35.7053","23.00"
"1337","10","2021-03-09","07:47:01","Sola","3.145","42.4883","12.5034",0.9029,NA,"35.7405","24.00"
"1338","10","2021-03-09","07:47:04","Sola","3.145","42.4883","12.5080",0.9071,NA,"35.8491","25.00"
"1339","10","2021-03-16","07:46:15","Sola","3.145","42.4883","12.5616",0.2894,NA,"34.4468","1.00"
"1340","10","2021-03-16","07:46:19","Sola","3.145","42.4883","12.5841",0.4801,NA,"37.2183","2.00"
"1341","10","2021-03-16","07:46:21","Sola","3.145","42.4883","12.5760",0.5031,NA,"37.1016","3.00"
"1342","10","2021-03-16","07:46:23","Sola","3.145","42.4883","12.5800",0.5184,NA,"37.1180","4.00"
"1343","10","2021-03-16","07:46:25","Sola","3.145","42.4883","12.5738",0.5849,NA,"37.1209","5.00"
"1344","10","2021-03-16","07:46:27","Sola","3.145","42.4883","12.5855",0.6096,NA,"37.1269","6.00"
"1345","10","2021-03-16","07:46:28","Sola","3.145","42.4883","12.5797",0.6406,NA,"37.1319","7.00"
"1346","10","2021-03-16","07:46:30","Sola","3.145","42.4883","12.5878",0.6467,NA,"37.1211","8.00"
"1347","10","2021-03-16","07:46:32","Sola","3.145","42.4883","12.5945",0.6452,NA,"37.1411","9.00"
"1348","10","2021-03-16","07:46:34","Sola","3.145","42.4883","12.5950",0.6287,NA,"37.1456","10.00"
"1349","10","2021-03-16","07:46:36","Sola","3.145","42.4883","12.5890",0.6178,NA,"37.1438","11.00"
"1350","10","2021-03-16","07:46:38","Sola","3.145","42.4883","12.5830",0.6132,NA,"37.1433","12.00"
"1351","10","2021-03-16","07:46:40","Sola","3.145","42.4883","12.5837",0.6237,NA,"37.1477","13.00"
"1352","10","2021-03-16","07:46:41","Sola","3.145","42.4883","12.5849",0.6174,NA,"37.1495","14.00"
"1353","10","2021-03-16","07:46:43","Sola","3.145","42.4883","12.5855",0.6082,NA,"37.1496","15.00"
"1354","10","2021-03-16","07:46:45","Sola","3.145","42.4883","12.5851",0.6088,NA,"37.1535","16.00"
"1355","10","2021-03-16","07:46:47","Sola","3.145","42.4883","12.5856",0.6176,NA,"37.1564","17.00"
"1356","10","2021-03-16","07:46:49","Sola","3.145","42.4883","12.5865",0.6191,NA,"37.1571","18.00"
"1357","10","2021-03-16","07:46:51","Sola","3.145","42.4883","12.5854",0.6205,NA,"37.1557","19.00"
"1358","10","2021-03-16","07:46:53","Sola","3.145","42.4883","12.5875",0.6184,NA,"37.1574","20.00"
"1359","10","2021-03-16","07:46:55","Sola","3.145","42.4883","12.5902",0.6281,NA,"37.1616","21.00"
"1360","10","2021-03-16","07:46:57","Sola","3.145","42.4883","12.5935",0.6328,NA,"37.1634","22.00"
"1361","10","2021-03-16","07:46:59","Sola","3.145","42.4883","12.5969",0.626,NA,"37.1652","23.00"
"1362","10","2021-03-16","07:47:01","Sola","3.145","42.4883","12.5964",0.6303,NA,"37.1656","24.00"
"1363","10","2021-03-25","09:25:09","Sola","3.145","42.4883","12.4111",0.5775,NA,"32.8137","1.00"
"1364","10","2021-03-25","09:25:10","Sola","3.145","42.4883","12.2573",0.1987,NA,"37.3528","2.00"
"1365","10","2021-03-25","09:25:12","Sola","3.145","42.4883","12.2618",0.2042,NA,"37.7087","3.00"
"1366","10","2021-03-25","09:25:17","Sola","3.145","42.4883","12.3518",0.2167,NA,"37.5997","4.00"
"1367","10","2021-03-25","09:25:19","Sola","3.145","42.4883","12.3863",0.2011,NA,"37.6075","5.00"
"1368","10","2021-03-25","09:25:21","Sola","3.145","42.4883","12.3570",0.2022,NA,"37.6599","6.00"
"1369","10","2021-03-25","09:25:22","Sola","3.145","42.4883","12.3494",0.2068,NA,"37.6627","7.00"
"1370","10","2021-03-25","09:25:24","Sola","3.145","42.4883","12.3444",0.2139,NA,"37.6363","8.00"
"1371","10","2021-03-25","09:25:26","Sola","3.145","42.4883","12.3270",0.2315,NA,"37.6378","9.00"
"1372","10","2021-03-25","09:25:28","Sola","3.145","42.4883","12.3073",0.2469,NA,"37.6380","10.00"
"1373","10","2021-03-25","09:25:29","Sola","3.145","42.4883","12.2615",0.2664,NA,"37.6455","11.00"
"1374","10","2021-03-25","09:25:31","Sola","3.145","42.4883","12.2222",0.304,NA,"37.6499","12.00"
"1375","10","2021-03-25","09:25:33","Sola","3.145","42.4883","12.2004",0.3439,NA,"37.6545","13.00"
"1376","10","2021-03-25","09:25:35","Sola","3.145","42.4883","12.1807",0.3867,NA,"37.6534","14.00"
"1377","10","2021-03-25","09:25:36","Sola","3.145","42.4883","12.1608",0.4312,NA,"37.6484","15.00"
"1378","10","2021-03-25","09:25:38","Sola","3.145","42.4883","12.1356",0.4776,NA,"37.6616","16.00"
"1379","10","2021-03-25","09:25:40","Sola","3.145","42.4883","12.1201",0.5466,NA,"37.6820","17.00"
"1380","10","2021-03-25","09:25:42","Sola","3.145","42.4883","12.0638",0.5815,NA,"37.6786","18.00"
"1381","10","2021-03-25","09:25:44","Sola","3.145","42.4883","12.0295",0.6102,NA,"37.6679","19.00"
"1382","10","2021-03-25","09:25:45","Sola","3.145","42.4883","12.0010",0.65,NA,"37.6549","20.00"
"1383","10","2021-03-25","09:25:47","Sola","3.145","42.4883","11.9821",0.6785,NA,"37.6662","21.00"
"1384","10","2021-03-25","09:25:49","Sola","3.145","42.4883","11.9389",0.7167,NA,"37.6799","22.00"
"1385","10","2021-03-25","09:25:51","Sola","3.145","42.4883","11.8810",0.7432,NA,"37.7005","23.00"
"1386","10","2021-03-25","09:25:52","Sola","3.145","42.4883","11.8278",0.7791,NA,"37.7167","24.00"
"1387","10","2021-03-25","09:25:54","Sola","3.145","42.4883","11.8027",0.7851,NA,"37.7158","25.00"
"1388","10","2021-03-25","09:25:56","Sola","3.145","42.4883","11.7934",0.7992,NA,"37.7251","26.00"
"1389","10","2021-03-30","06:51:39","Sola","3.145","42.4883","12.7545",0.1975,NA,"35.0710","1.00"
"1390","10","2021-03-30","06:50:49","Sola","3.145","42.4883","12.7676",0.2356,NA,"37.8282","2.00"
"1391","10","2021-03-30","06:50:51","Sola","3.145","42.4883","12.7669",0.257,NA,"37.8140","3.00"
"1392","10","2021-03-30","06:50:54","Sola","3.145","42.4883","12.7719",0.2747,NA,"37.8119","4.00"
"1393","10","2021-03-30","06:50:56","Sola","3.145","42.4883","12.7826",0.2869,NA,"37.8085","5.00"
"1394","10","2021-03-30","06:50:58","Sola","3.145","42.4883","12.7962",0.294,NA,"37.8140","6.00"
"1395","10","2021-03-30","06:51:00","Sola","3.145","42.4883","12.8259",0.2894,NA,"37.8227","7.00"
"1396","10","2021-03-30","06:51:03","Sola","3.145","42.4883","12.8593",0.2772,NA,"37.8343","8.00"
"1397","10","2021-03-30","06:51:05","Sola","3.145","42.4883","12.8742",0.2912,NA,"37.8461","9.00"
"1398","10","2021-03-30","06:51:07","Sola","3.145","42.4883","12.8797",0.2944,NA,"37.8525","10.00"
"1399","10","2021-03-30","06:51:09","Sola","3.145","42.4883","12.8814",0.2969,NA,"37.8513","11.00"
"1400","10","2021-03-30","06:51:12","Sola","3.145","42.4883","12.8861",0.307,NA,"37.8577","12.00"
"1401","10","2021-03-30","06:51:14","Sola","3.145","42.4883","12.8901",0.3242,NA,"37.8670","13.00"
"1402","10","2021-03-30","06:51:16","Sola","3.145","42.4883","12.8924",0.3307,NA,"37.8711","14.00"
"1403","10","2021-03-30","06:51:18","Sola","3.145","42.4883","12.9132",0.3628,NA,"37.8857","15.00"
"1404","10","2021-03-30","06:51:21","Sola","3.145","42.4883","12.9307",0.3952,NA,"37.9018","16.00"
"1405","10","2021-03-30","06:51:23","Sola","3.145","42.4883","12.9407",0.4177,NA,"37.9121","17.00"
"1406","10","2021-03-30","06:51:25","Sola","3.145","42.4883","12.9451",0.4417,NA,"37.9218","18.00"
"1407","10","2021-03-30","06:51:27","Sola","3.145","42.4883","12.9452",0.4603,NA,"37.9306","19.00"
"1408","10","2021-03-30","06:51:30","Sola","3.145","42.4883","12.9470",0.4823,NA,"37.9409","20.00"
"1409","10","2021-03-30","06:51:32","Sola","3.145","42.4883","12.9509",0.4834,NA,"37.9414","21.00"
"1410","10","2021-03-30","06:51:34","Sola","3.145","42.4883","12.9540",0.4797,NA,"37.9477","22.00"
"1411","10","2021-03-30","06:51:36","Sola","3.145","42.4883","12.9872",0.4538,NA,"37.9573","23.00"
