"DATE","TIME","NO3","CI_up","CI_low"
2011-11-28,0,0.376119546549277,0.552760235975772,0.140162537590028
2011-11-29,1,0.394769394217247,0.560710348588155,0.167586812623264
2011-11-30,2,0.412793595209114,0.568657561436085,0.193567426393464
2011-12-01,3,0.430208916262573,0.57657959917399,0.218183402479434
2011-12-02,4,0.447031670261313,0.584460086692373,0.241510852688853
2011-12-03,5,0.46327771869362,0.592287952382578,0.263623175802198
2011-12-04,6,0.478962474897754,0.60005683754018,0.284591177433772
2011-12-05,7,0.494100908048744,0.607764512474158,0.304483119499491
2011-12-06,8,0.508707547840872,0.61541230125711,0.32336470822925
2011-12-07,9,0.52279648982012,0.623004518235177,0.341299030049712
2011-12-08,10,0.536381401321137,0.630547920374024,0.358346444951814
2011-12-09,11,0.549475527963485,0.638051180205107,0.374564447106833
2011-12-10,12,0.562091700662612,0.645524384511076,0.390007502467193
2011-12-11,13,0.574242343111641,0.652978563906209,0.404726872850087
2011-12-12,14,0.585939479690912,0.660425258090117,0.418770435526337
2011-12-13,15,0.597194743763247,0.667876120751369,0.432182506611971
2011-12-14,16,0.608019386313973,0.645357912972412,0.474988329479866
2011-12-15,17,0.618424284895979,0.653472282037569,0.486633838521877
2011-12-16,18,0.628419952841376,0.661550518612158,0.49783050917893
2011-12-17,19,0.638016548702763,0.669604184624995,0.508604402149242
