"DATE","TIME","SIOH4","CI_up","CI_low"
2014-09-06,1018,0.572562656663973,0.630809289303848,0.492518169884737
2014-09-07,1019,0.56928974118254,0.629551817454439,0.489301362630194
2014-09-08,1020,0.566069965135416,0.628420353346189,0.486196782968991
2014-09-09,1021,0.562900990876525,0.627369333269375,0.483168984881754
2014-09-10,1022,0.559780716387402,0.626355836188931,0.480184059276901
2014-09-11,1023,0.556707369553303,0.625341382041273,0.47721139568857
2014-09-12,1024,0.553679605711449,0.62429349362098,0.474225271515897
2014-09-13,1025,0.55069660765798,0.623186901708999,0.471206148786605
2014-09-14,1026,0.547758187121469,0.62200429633176,0.46814157544258
2014-09-15,1027,0.544864886530704,0.620736565570876,0.465026620204443
2014-09-16,1028,0.542018079728462,0.61938251267013,0.461863813776627
2014-09-17,1029,0.539220070117217,0.617948095068873,0.458662618292469
2014-09-18,1030,0.536474184573626,0.616445276945725,0.455438493697723
2014-09-19,1031,0.533784861342807,0.614890622141037,0.452211666709895
2014-09-20,1032,0.53115773002775,0.61330377177858,0.449005729609476
2014-09-21,1033,0.528599681729812,0.611705949044918,0.445846200226074
2014-09-22,1034,0.526118927379362,0.610118614657427,0.442759162403396
2014-09-23,1035,0.523725042326121,0.608562365605634,0.439770082090374
2014-09-24,1036,0.521428995340675,0.60705613312589,0.436902863605678
2014-09-25,1037,0.519243160314691,0.605616699651913,0.434179179154524
2014-09-26,1038,0.517181309138534,0.604258523353054,0.431618076784292
2014-09-27,1039,0.515258584480617,0.60299383556102,0.429235850344609
2014-09-28,1040,0.513491451490311,0.601832961720382,0.427046140578488
2014-09-29,1041,0.511897627791172,0.600784809830678,0.425060228705777
2014-09-30,1042,0.510495991517156,0.599857470143967,0.423287481389025
2014-10-01,1043,0.509306467563404,0.599058874268244,0.421735907080769
2014-10-02,1044,0.508349892665377,0.598397468988816,0.420412786795723
2014-10-03,1045,0.507647860374741,0.597882868518398,0.419325345994822
2014-10-04,1046,0.507222547455518,0.597526457333758,0.41848143757262
2014-10-05,1047,0.507096523667316,0.597341923395369,0.417890208362541
2014-10-06,1048,0.507292547321179,0.597345707801461,0.417562722923295
2014-10-07,1049,0.507833349375497,0.597557361462915,0.417512518755387
2014-10-08,1050,0.508741409172596,0.597999802089644,0.417756066896657
2014-10-09,1051,0.510038725190361,0.598699465777723,0.418313111670435
2014-10-10,1052,0.511746584388055,0.599686347154157,0.419206863989762
2014-10-11,1053,0.513885333853431,0.600993920983372,0.420464024890667
2014-10-12,1054,0.516474158503419,0.602658937142886,0.422114620583234
2014-10-13,1055,0.519530868549109,0.604721080742876,0.424191637625536
2014-10-14,1056,0.523071700305799,0.607222490552813,0.426730456642539
2014-10-15,1057,0.527111133711163,0.610207132132034,0.429768094475723
2014-10-16,1058,0.53166172961231,0.613720027009333,0.433342276326386
2014-10-17,1059,0.536733989501078,0.617806345324305,0.437490369599953
2014-10-18,1060,0.542336239924305,0.622510375593659,0.442248218112249
2014-10-19,1061,0.548474543282327,0.627874390648576,0.44764891793191
2014-10-20,1062,0.555152636166711,0.633937432413649,0.453721574070339
2014-10-21,1063,0.562371895791685,0.640734039574942,0.460490071071062
2014-10-22,1064,0.570131334458264,0.648292941383173,0.467971881670646
2014-10-23,1065,0.578427621372675,0.656635738527455,0.476176928009802
2014-10-24,1066,0.587255130538579,0.665775589411013,0.485106501490976
2014-10-25,1067,0.596606012873088,0.675715918898181,0.494752242393132
2014-10-26,1068,0.606470290176388,0.686449168574494,0.505095180652994
2014-10-27,1069,0.616835968129274,0.697955614718548,0.516104846407277
2014-10-28,1070,0.627689165115633,0.710202294272428,0.527738474187403
2014-10-29,1071,0.639014253378808,0.723142101277504,0.539940348701287
2014-10-30,1072,0.650794008830048,0.736713146520041,0.552641372535227
2014-10-31,1073,0.663009765738455,0.750838509566714,0.56575897473808
2014-11-01,1074,0.675641572546451,0.76542655013738,0.579197519335535
2014-11-02,1075,0.68866834517029,0.778589174434105,0.594632207931739
2014-11-03,1076,0.702068014355924,0.793761402381974,0.608393545219333
2014-11-04,1077,0.715817663957813,0.80904739204673,0.62212758156602
2014-11-05,1078,0.729893657380506,0.824317822679639,0.63570725766474
2014-11-06,1079,0.744271749856704,0.8394450609574,0.649008390333178
2014-11-07,1080,0.758927184716096,0.854309846488075,0.66191615176008
2014-11-08,1081,0.773834772311167,0.868808552098778,0.674332131820611
2014-11-09,1082,0.78896895079385,0.882860365396277,0.686181357513159
2014-11-10,1083,0.80430382846585,0.896413594514922,0.697418496771454
2014-11-11,1084,0.819813207942051,0.909450283240139,0.708032447864958
2014-11-12,1085,0.835470592859101,0.921988461114767,0.71804864372638
2014-11-13,1086,0.851249178320387,0.934081642619498,0.727528675307581
2014-11-14,1087,0.867121826686792,0.9478434805166,0.734539295002312
2014-11-15,1088,0.883061030694751,0.95935730664554,0.743231792047519
2014-11-16,1089,0.899038866206344,0.970756378164429,0.751747238087639
