"DATE","TIME","PO4","CI_up","CI_low"
2014-09-26,1033,0.032376910428037,0.043334214097195,0.0213834580852463
2014-09-27,1034,0.0318793535688307,0.0423994012043641,0.0213697594215202
2014-09-28,1035,0.0314085613785581,0.0414979003393971,0.0213610975658958
2014-09-29,1036,0.0309660525725155,0.0406348614088841,0.0213573462176137
2014-09-30,1037,0.0305532819294411,0.0398159044773332,0.0213583240081515
2014-10-01,1038,0.0301716311945087,0.0390468272793146,0.0213638023979153
2014-10-02,1039,0.0298224008504882,0.0383333183031312,0.0213735405717103
2014-10-03,1040,0.0295068028524886,0.0376806916527602,0.0213873354394779
2014-10-04,1041,0.0292259544024848,0.0370936572699405,0.0214050774817288
2014-10-05,1042,0.0289808728191002,0.0365761372052832,0.0214268068984048
2014-10-06,1043,0.0287724715365428,0.0361311356916277,0.0214527679844964
2014-10-07,1044,0.0286015572447907,0.0357606677995755,0.0214834617757202
2014-10-08,1045,0.0284688281617783,0.0354657481995756,0.0215196971754724
2014-10-09,1046,0.0283748734080041,0.0352464377020556,0.0215626389880136
2014-10-10,1047,0.0283201734352268,0.0351019407224519,0.0216138481595683
2014-10-11,1048,0.0283051014441757,0.0350307420496875,0.021675306207471
2014-10-12,1049,0.0283299257118174,0.0350307672323328,0.0217494137222111
2014-10-13,1050,0.0283948127369625,0.0350995486940041,0.0218389532699225
2014-10-14,1051,0.0284998311039772,0.0352343801992768,0.0219470106911995
2014-10-15,1052,0.0286449559581443,0.0354324456135488,0.0220768553129686
2014-10-16,1053,0.0288300739827233,0.0356909132787024,0.0222317874407006
2014-10-17,1054,0.0290549887668571,0.0360069934458943,0.0224149684407446
2014-10-18,1055,0.0293194264549463,0.0363779617098977,0.0226292526498723
2014-10-19,1056,0.0296230415716966,0.0368011553240346,0.0228770401388651
2014-10-20,1057,0.0299654229224463,0.0372739512797401,0.0231601652834164
2014-10-21,1058,0.0303460994752548,0.0377937352635953,0.0234798296047566
2014-10-22,1059,0.0307645461392802,0.0383578695169958,0.0238365803682358
2014-10-23,1060,0.0312201893628352,0.0389636657805101,0.0242303306461864
2014-10-24,1061,0.0317124124839076,0.0396083674297379,0.0246604129129255
2014-10-25,1062,0.0322405607755688,0.0402891430141467,0.0251256569000335
2014-10-26,1063,0.0328039461383266,0.0410030919650604,0.0256244829778166
2014-10-27,1064,0.0334018514008978,0.0417472623676214,0.0261550040636865
2014-10-28,1065,0.0340335341999017,0.0425186803852754,0.02671513131004
2014-10-29,1066,0.0346982304174839,0.0433143910659377,0.0273026810495351
2014-10-30,1067,0.0353951571637572,0.0441315106436247,0.0279154822907918
2014-10-31,1068,0.0361235152981426,0.0449672908103549,0.0285514851970841
2014-11-01,1069,0.0368824914901649,0.0458191954545501,0.0292088712413516
2014-11-02,1070,0.0376712598260038,0.0466849897032487,0.0298861649409344
2014-11-03,1071,0.0384889829721292,0.0475628394498129,0.0305823451140761
