"DATE","TIME","NH4","CI_up","CI_low"
2014-11-05,1150,0.0896906837922101,0.119450324931788,0.0621034584477001
2014-11-06,1151,0.0919911825435111,0.122402364306126,0.0634872206316538
2014-11-07,1152,0.0943981832056468,0.125491624119436,0.0649111069081879
2014-11-08,1153,0.0969101790583475,0.128720391037058,0.0663821160671541
2014-11-09,1154,0.0995255717965586,0.132092512722443,0.0679080496424155
2014-11-10,1155,0.102242668480917,0.135613038193068,0.069497286839266
2014-11-11,1156,0.105059677605096,0.139287756496464,0.0711584678666825
2014-11-12,1157,0.107974704315917,0.143122653215697,0.072900098435053
2014-11-13,1158,0.110985744829839,0.147123312891606,0.0747300970564954
2014-11-14,1159,0.114090680097258,0.151294302662938,0.0766553142821321
2014-11-15,1160,0.117287268774224,0.155638577038981,0.0786810580590471
2014-11-16,1161,0.12057313956964,0.160156944815379,0.0808106611839955
2014-11-17,1162,0.123945783044803,0.164847636347535,0.0830451250248521
2014-11-18,1163,0.127402542951346,0.169706002975783,0.08538286848491
2014-11-19,1164,0.130940607203136,0.174724371210291,0.0878196033319421
2014-11-20,1165,0.134556998587543,0.179892063579753,0.0903483475952178
2014-11-21,1166,0.138248565331532,0.185195587179192,0.0929595789576204
2014-11-22,1167,0.142011971648262,0.19061898108397,0.0956415210089175
2014-11-23,1168,0.14584368840005,0.196144305688311,0.0983805476236796
2014-11-24,1169,0.149739984023604,0.201752250931895,0.101161684908545
2014-11-25,1170,0.153696915873039,0.207422836082401,0.10396918605802
2014-11-26,1171,0.157710322145222,0.217394614542174,0.10252870787361
2014-11-27,1172,0.161775814560063,0.223248773423189,0.105224637123801
2014-11-28,1173,0.165888771975262,0.229110349324223,0.107900279436489
2014-11-29,1174,0.170044335120315,0.234964300340345,0.110543101053179
2014-11-30,1175,0.174237402638007,0.240798671615709,0.113142713023359
2014-12-01,1176,0.178462628622701,0.246605125056062,0.115691252037454
2014-12-02,1177,0.182714421843196,0.252379296561848,0.118183620518474
